"소재지(시군구)별(1)",소재지(시군구)별(2),2020,2020,2020,2020,2020,2020,2020
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"울산광역시",동구,156806,156806,0,156806,0,100.00,100.00
"울산광역시",북구,219014,219014,0,219014,0,100.00,100.00
"울산광역시",울주군,222538,220402,2136,189270,33268,99.04,85.05
"세종특별자치시",소계,355831,323806,32025,308942,46889,91.00,86.82
"세종특별자치시",세종특별자치시,355831,323806,32025,308942,46889,91.00,86.82
"경기도",소계,13427014,12380374,1046640,12682334,744680,92.20,94.45
"경기도",수원시,1186078,1186078,0,1186078,0,100.00,100.00
"경기도",성남시,940064,940064,0,940064,0,100.00,100.00
"경기도",고양시,1079216,1018586,60630,1079216,0,94.38,100.00
"경기도",용인시,1074176,1029383,44793,1014832,59344,95.83,94.48
"경기도",부천시,818383,818383,0,818383,0,100.00,100.00
"경기도",안산시,654915,654915,0,654915,0,100.00,100.00
"경기도",안양시,550027,550027,0,550027,0,100.00,100.00
"경기도",남양주시,713321,650548,62773,680284,33037,91.20,95.37
"경기도",화성시,855248,624331,230917,781607,73641,73.00,91.39
"경기도",평택시,537307,502832,34475,487143,50164,93.58,90.66
"경기도",의정부시,461710,461710,0,461710,0,100.00,100.00
"경기도",시흥시,500895,500895,0,500895,0,100.00,100.00
"경기도",파주시,465617,415622,49995,420245,45372,89.26,90.26
"경기도",광명시,298599,298599,0,298599,0,100.00,100.00
"경기도",김포시,473970,437570,36400,450481,23489,92.32,95.04
"경기도",군포시,273791,273791,0,273791,0,100.00,100.00
"경기도",광주시,382054,205710,176344,353475,28579,53.84,92.52
"경기도",이천시,218388,148560,69828,146965,71423,68.03,67.30
"경기도",양주시,230359,172769,57590,194996,35363,75.00,84.65
"경기도",오산시,229725,229725,0,229725,0,100.00,100.00
"경기도",구리시,197454,197454,0,197454,0,100.00,100.00
"경기도",안성시,187012,148089,38923,118113,68899,79.19,63.16
"경기도",포천시,147274,78505,68769,77129,70145,53.31,52.37
"경기도",의왕시,163795,163795,0,163795,0,100.00,100.00
"경기도",하남시,293452,293452,0,293452,0,100.00,100.00
"경기도",여주시,111897,73684,38213,74018,37879,65.85,66.15
"경기도",양평군,118810,82031,36779,30635,88175,69.04,25.78
"경기도",동두천시,94353,89635,4718,94353,0,95.00,100.00
"경기도",과천시,63231,63231,0,63231,0,100.00,100.00
"경기도",가평군,62377,36410,25967,19496,42881,58.37,31.26
"경기도",연천군,43516,33990,9526,27227,16289,78.11,62.57
"강원도",소계,1542840,1276651,266189,1188461,354379,82.75,77.03
"강원도",춘천시,282765,258253,24512,229753,53012,91.33,81.25
"강원도",원주시,354376,326159,28217,290063,64313,92.04,81.85
"강원도",강릉시,213321,186464,26857,185159,28162,87.41,86.80
"강원도",동해시,90593,90254,339,90593,0,99.63,100.00
"강원도",태백시,42719,41736,983,42719,0,97.70,100.00
"강원도",속초시,82665,82665,0,82665,0,100.00,100.00
"강원도",삼척시,65243,51607,13636,54734,10509,79.10,83.89
"강원도",홍천군,69242,34380,34862,34932,34310,49.65,50.45
"강원도",횡성군,46472,19013,27459,20755,25717,40.91,44.66
"강원도",영월군,38662,23970,14692,23946,14716,62.00,61.94
"강원도",평창군,41681,16672,25009,10234,31447,40.00,24.55
"강원도",정선군,36870,24334,12536,23813,13057,66.00,64.59
"강원도",철원군,44699,39812,4887,40318,4381,89.07,90.20
"강원도",화천군,24857,13696,11161,8427,16430,55.10,33.90
"강원도",양구군,22278,12293,9985,14214,8064,55.18,63.80
"강원도",인제군,31694,28525,3169,10355,21339,90.00,32.67
"강원도",고성군,26757,14505,12252,13232,13525,54.21,49.45
"강원도",양양군,27946,12313,15633,12549,15397,44.06,44.90
"충청북도",소계,1600837,1262746,338091,1273213,327624,78.88,79.53
"충청북도",청주시,844993,769789,75204,775873,69120,91.10,91.82
"충청북도",충주시,210186,164128,46058,158934,51252,78.09,75.62
"충청북도",제천시,133018,119001,14017,116957,16061,89.46,87.93
"충청북도",보은군,32412,13891,18521,14938,17474,42.86,46.09
"충청북도",옥천군,50527,29029,21498,28977,21550,57.45,57.35
"충청북도",영동군,47475,24820,22655,20911,26564,52.28,44.05
"충청북도",진천군,83718,47024,36694,58293,25425,56.17,69.63
"충청북도",괴산군,39393,12724,26669,10506,28887,32.30,26.67
"충청북도",음성군,93153,37271,55882,36873,56280,40.01,39.58
"충청북도",단양군,29155,13739,15416,16034,13121,47.12,55.00
"충청북도",증평군,36807,31330,5477,34917,1890,85.12,94.87
"충청남도",소계,2121029,1573042,547987,1497639,623390,74.16,70.61
"충청남도",천안시,658808,589164,69644,623682,35126,89.43,94.67
"충청남도",공주시,104545,71812,32733,67688,36857,68.69,64.75
"충청남도",보령시,100229,56605,43624,69304,30925,56.48,69.15
"충청남도",아산시,316129,246118,70011,208925,107204,77.85,66.09
"충청남도",서산시,175591,122576,53015,107428,68163,69.81,61.18
"충청남도",논산시,116675,68633,48042,73519,43156,58.82,63.01
"충청남도",계룡시,42822,42822,0,8618,34204,100.00,20.13
"충청남도",당진시,166249,106253,59996,103326,62923,63.91,62.15
"충청남도",금산군,51413,28873,22540,22858,28555,56.16,44.46
"충청남도",부여군,65354,38483,26871,20330,45024,58.88,31.11
"충청남도",서천군,51866,24662,27204,24870,26996,47.55,47.95
"충청남도",청양군,30948,8887,22061,10023,20925,28.72,32.39
"충청남도",홍성군,100102,80152,19950,75586,24516,80.07,75.51
"충청남도",예산군,78084,50033,28051,43356,34728,64.08,55.52
"충청남도",태안군,62214,37969,24245,38126,24088,61.03,61.28
"전라북도",소계,1804104,1468963,335141,1429319,374785,81.42,79.23
"전라북도",전주시,657432,656775,657,657432,0,99.90,100.00
"전라북도",군산시,267859,233841,34018,234795,33064,87.30,87.66
"전라북도",익산시,282276,253653,28623,230723,51553,89.86,81.74
"전라북도",정읍시,108508,75955,32553,74543,33965,70.00,68.70
"전라북도",남원시,80662,54744,25918,52476,28186,67.87,65.06
"전라북도",김제시,82450,41868,40582,44711,37739,50.78,54.23
"전라북도",완주군,91609,54966,36643,47500,44109,60.00,51.85
"전라북도",진안군,25394,6196,19198,10139,15255,24.40,39.93
"전라북도",무주군,24036,10867,13169,9442,14594,45.21,39.28
"전라북도",장수군,22085,5604,16481,7406,14679,25.37,33.53
"전라북도",임실군,27314,15295,12019,7447,19867,56.00,27.26
"전라북도",순창군,27810,10026,17784,10308,17502,36.05,37.07
"전라북도",고창군,54529,22253,32276,21394,33135,40.81,39.23
"전라북도",부안군,52140,26920,25220,21003,31137,51.63,40.28
"전라남도",소계,1851549,1324815,526734,1304280,547269,71.55,70.44
"전라남도",목포시,224044,224044,0,224044,0,100.00,100.00
"전라남도",여수시,280242,240223,40019,240759,39483,85.72,85.91
"전라남도",순천시,282189,254335,27854,243479,38710,90.13,86.28
"전라남도",나주시,115613,77773,37840,79516,36097,67.27,68.78
